Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",144.946,637.138,517.985,148.551,72.6367,26.0547,0.425026,49.4344,105.629,119.49,108.177,18.168,161.844,5.97552,4.23503,0.516783,8.87866,7.83076,2.90187,0.286786,0.169787,0.254017,0.668407,0.412814,0.625035,0.428113,1.03785,0.338249,3.22159,0.318762,,-0.735398,134.801,59.5187,180.583,-0.735398,-2.34,59.77751135826111,-9.342221975326538,7.4038,1.850000023841858,,,,,,,1201.2,8.284137931,1201.2,8.284137931,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Bobby Witt Jr.","KCR",151.433,660.363,599.341,174.736,102.514,35.3697,5.59392,31.2583,104.665,96.7997,48.0268,5.00703,113.084,6.42491,5.7013,0.868761,6.99599,37.1752,8.40602,0.291547,0.0727279,0.171245,0.424701,0.34752,0.525691,0.36926,0.873211,0.234145,7.03407,0.311433,,2.98946,108.161,30.1344,135.897,2.98946,3.65,30.928282976150513,10.660787105560303,6.5805,3.0799999237060547,,,,,,,1018,6.741721854,1018,6.741721854,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Cal Raleigh","SEA",150.13,624.588,539.422,120.994,58.6639,22.3668,0.863461,39.0997,82.1347,103.201,73.9943,6.89182,172.815,6.22317,4.43938,0.509032,6.31493,7.37984,2.59373,0.224303,0.118469,0.276686,0.428172,0.322413,0.486422,0.342995,0.808835,0.262119,3.6221,0.246708,,-0.45756,88.9826,15.1828,127.352,-0.45756,14.95,19.67742094397545,21.711334705352783,6.43403,18.190000534057617,,,,,,,819.6,5.464,819.6,5.464,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Shohei Ohtani","LAD",148.386,659.827,558.462,158.972,77.8796,30.8276,3.10828,47.1561,120.914,118.299,91.2083,13.4699,156.685,4.74712,3.60351,0.742774,8.77813,25.3154,8.3341,0.284659,0.138231,0.237463,0.582114,0.387415,0.604309,0.411914,0.991724,0.31965,5.94908,0.312137,,0.591434,130.924,52.9605,168.269,0.591434,0,53.97976219654083,-14.0076322555542,6.33568,1.25,,,,,,,1194.3,8.069594594,1194.3,8.069594594,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Juan Soto","NYM",154.598,677.695,547.247,147.785,82.83,26.4211,0.427657,38.1058,107.416,99.3921,121.373,8.8778,123.175,4.14427,3.84307,1.08704,13.8114,16.677,6.10479,0.270051,0.179097,0.181756,0.985375,0.40393,0.528789,0.397263,0.932719,0.258738,3.962,0.281365,,-0.481445,126.408,46.3331,161.024,-0.481445,-2.99,48.53357735276222,-10.342071771621704,6.21432,4.599999904632568,,,,,,,1104.9,7.128387096,1104.9,7.128387096,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Julio Rodríguez","SEA",151.614,659.957,598.507,163.52,103.337,25.8073,6.17905,28.1967,95.7148,87.3591,47.75,3.63845,146.37,9.24734,3.89029,0.562606,10.7476,25.7046,6.52448,0.273213,0.0723531,0.221787,0.326229,0.334423,0.478315,0.347559,0.812739,0.205103,6.71156,0.3163,,1.43458,96.4667,18.4877,130.495,1.43458,0.52,25.154954195022583,2.668724298477173,5.1707,9.569999694824219,,,,,,,893,5.875,893,5.875,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Gunnar Henderson","BAL",152.559,659.356,582.757,155.806,93.5281,34.606,2.71849,24.9536,94.1716,80.0548,64.9295,3.18007,140.303,5.72078,5.40829,0.540347,12.1705,20.6366,5.18366,0.267361,0.0984741,0.212788,0.46278,0.343733,0.464533,0.347499,0.808266,0.197173,5.59712,0.309411,,0.941669,96.3469,18.4389,125.367,0.941669,-1.33,20.655156910419464,5.732916712760925,5.02171,12.289999961853027,,,,,,,883.1,5.771895424,883.1,5.771895424,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Fernando Tatis Jr.","SDP",148.434,645.925,564.905,154.289,93.5873,27.6022,4.0926,29.0067,99.1358,85.0749,69.678,3.08354,128.505,6.18779,4.19189,0.962235,12.4951,23.1083,7.1433,0.273124,0.107873,0.198947,0.542219,0.35685,0.490519,0.36337,0.847368,0.217395,5.89554,0.304389,,0.598044,102.707,26.3864,138.244,0.598044,4.32,29.87563806772232,-2.7428317070007324,4.97473,14.180000305175781,,,,,,,926.1,6.257432432,926.1,6.257432432,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Vladimir Guerrero Jr.","TOR",152.874,662.506,578.462,173.049,109.535,30.852,1.17979,31.4825,97.6048,97.9593,71.9869,6.99192,87.5534,7.13419,4.29011,0.633122,16.4702,5.84526,2.26945,0.299154,0.108658,0.132155,0.822205,0.380995,0.519841,0.383866,0.900836,0.220687,3.45529,0.305287,,-0.959615,116.369,38.0885,149.578,-0.959615,-0.37,37.75307762622833,-12.360403180122375,4.93096,18.420000076293945,,,,,,,1020.6,6.670588235,1020.6,6.670588235,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Corey Seager","TEX",124.044,531.925,458.595,126.263,73.6609,23.7325,0.690845,28.1786,71.6766,84.1042,60.199,8.51315,100.433,4.6736,4.28313,0.491608,10.326,1.77741,0.703337,0.275325,0.113172,0.18881,0.599397,0.36217,0.514425,0.370412,0.876595,0.2391,2.38273,0.293431,,-0.790898,87.6217,24.7707,141.112,-0.790898,-0.09,24.983576953411102,3.998479515314102,4.83836,95.56999969482422,,,,,,,781.1,6.299193548,781.1,6.299193548,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Ketel Marte","ARI",139.98,611.993,533.556,147.213,85.5571,30.8162,1.81349,29.0263,85.4871,94.3943,66.916,4.38641,100.675,6.25476,4.24616,0.639572,12.7963,4.77064,1.81839,0.27591,0.109341,0.164504,0.664673,0.36071,0.503669,0.369022,0.864379,0.227759,3.62569,0.289602,,-0.809447,100.12,27.8086,137.393,-0.809447,-0.25,26.312779366970062,-0.17878518253564835,4.75704,32.02000045776367,,,,,,,886,6.328571428,886,6.328571428,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"William Contreras","MIL",143.873,599.615,523.475,137.714,89.6433,27.1187,0,20.9523,71.6073,80.9283,66.4468,2.71658,119.051,4.6343,4.0919,0.96687,15.0076,5.32516,2.10411,0.263077,0.110816,0.198546,0.558136,0.348778,0.434959,0.340906,0.783737,0.171882,2.76726,0.301272,,-0.839753,84.4077,13.5586,119.871,-0.839753,5.49,13.282108426094055,12.623182773590088,4.6915,55.61000061035156,,,,,,,742.4,5.155555555,742.4,5.155555555,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Yordan Alvarez","HOU",129.363,552.796,470.628,137.272,76.0622,26.9433,1.27064,32.9961,83.3711,91.4719,68.8152,8.90136,92.0913,7.67795,5.14495,0.529494,9.13275,3.4786,1.17737,0.291679,0.124486,0.166592,0.747249,0.387069,0.56466,0.39948,0.951729,0.272981,3.14483,0.297349,,-0.73479,104.106,38.789,160.306,-0.73479,-0.44,38.55661070346832,-12.218421399593353,4.64136,33.099998474121094,,,,,,,924.3,7.165116279,924.3,7.165116279,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Will Smith","LAD",123.452,497.18,424.727,114.94,68.5919,20.9235,1.67125,23.7535,72.3187,72.3261,56.2242,2.28648,93.6984,9.0943,5.80376,0.473459,7.75057,2.92681,1.07731,0.270622,0.113086,0.18846,0.600054,0.363535,0.495535,0.367998,0.85907,0.224913,3.58407,0.291258,,-0.724754,80.9241,22.1784,138.185,-0.724754,-2.55,21.776068449020386,6.38942551612854,4.57406,97.12999725341797,,,,,,,714.8,5.811382113,714.8,5.811382113,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"Corbin Carroll","ARI",138.111,602.771,524.168,136.135,74.6858,29.1129,6.87383,25.4627,96.1419,76.8287,63.2856,2.59242,125.372,7.8795,3.94496,3.49252,7.68619,33.7856,6.75257,0.259716,0.104991,0.207993,0.504782,0.345916,0.487217,0.356601,0.833134,0.227501,7.71815,0.293344,,3.04607,92.5333,21.3113,128.884,3.04607,7.11,23.681312322616577,0.903343677520752,4.56713,14.630000114440918,,,,,,,854.6,6.192753623,854.6,6.192753623,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Ronald Acuña Jr.","ATL",143.703,629.083,534.164,148.541,91.3586,24.6848,3.23912,29.2586,101.757,82.7803,82.0766,3.40965,135.821,8.45762,3.82834,0.556691,11.9941,26.2124,9.01534,0.278082,0.13047,0.215902,0.604302,0.380374,0.500745,0.378759,0.88112,0.222664,5.9333,0.319867,,0.372246,107.89,33.5589,144.577,0.372246,-2.8,33.608284175395966,-10.215975046157837,4.5347,5.429999828338623,,,,,,,956.8,6.644444444,956.8,6.644444444,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Francisco Lindor","NYM",141.995,626.227,551.534,141.368,87.2219,27.3398,1.61289,25.193,86.0237,77.4619,54.289,1.07307,117,9.57913,4.56535,0.696376,9.34976,21.7625,6.78888,0.256317,0.0866921,0.186834,0.464007,0.331043,0.448771,0.337365,0.779814,0.192454,5.43075,0.280679,,0.581965,86.3537,12.3601,119.992,0.581965,1.02,15.4203439950943,7.122599124908447,4.43808,25.969999313354492,,,,,,,776.5,5.468309859,776.5,5.468309859,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"José Ramírez","CLE",150.578,648.708,575.418,155.458,94.1077,30.9203,4.12013,26.3099,91.6279,84.168,62.1325,14.9314,72.3638,4.49602,5.94333,0.717919,6.90438,34.1665,9.38859,0.270165,0.0957788,0.111551,0.858612,0.342731,0.47539,0.343995,0.818122,0.205225,6.3037,0.26756,,2.02596,92.9457,16.2958,122.694,2.02596,0.6,19.377117156982422,1.198900580406189,4.38956,6.070000171661377,,,,,,,887.5,5.877483443,887.5,5.877483443,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Alejandro Kirk","TOR",122.179,483.739,429.043,115.203,77.5357,19.6651,0,18.0025,59.2813,62.377,45.0074,1.61865,59.4059,4.54493,4.57243,0.570877,12.1932,0.29643,0.149406,0.268512,0.0930406,0.122806,0.757625,0.34099,0.440225,0.338492,0.781215,0.171713,1.63398,0.272877,,-0.830206,67.148,9.99051,118.322,-0.830206,7.31,9.616085171699524,15.855869770050049,4.30955,159.22999572753906,,,,,,,592.2,4.85409836,592.2,4.85409836,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Kyle Tucker","LAD",142.693,620.06,528.201,142.074,82.8428,28.4033,2.44172,28.386,95.4024,86.2877,81.2596,5.83631,88.815,3.53586,5.10025,0.830392,8.82618,17.2709,6.4523,0.268977,0.131051,0.143236,0.91493,0.367045,0.493219,0.367606,0.860264,0.224242,5.17167,0.273222,,-0.256314,100.727,27.4625,137.916,-0.256314,0.35,27.608235597610474,-6.256156831979752,4.29525,13.229999542236328,,,,,,,893.5,6.248251748,893.5,6.248251748,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Wyatt Langford","TEX",142.457,613.154,532.845,133.24,77.889,27.2958,3.07101,24.9837,86.6733,74.2613,69.7442,2.63386,144.263,6.3048,3.70622,0.553341,7.84534,19.8143,5.3261,0.250053,0.113747,0.235281,0.48345,0.341639,0.453468,0.343674,0.795108,0.203415,5.80734,0.294731,,0.78286,87.6915,15.2426,122.693,0.78286,5.45,17.182609498500824,2.2957587242126465,4.15206,40.459999084472656,,,,,,,794.2,5.592957746,794.2,5.592957746,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Junior Caminero","TBR",149.053,636.062,584.157,156.508,92.5015,27.2308,0.634143,36.1417,81.9865,104.931,41.5059,2.19446,124.151,4.65799,5.15406,0.587098,13.1892,4.88301,1.78163,0.267921,0.0652545,0.195187,0.334318,0.31893,0.502318,0.348822,0.821248,0.234396,3.05386,0.280562,,-0.653945,93.6265,18.4708,123.952,-0.653945,-0.39,17.302246928215027,1.3290971517562866,4.14607,16.530000686645508,,,,,,,862.5,5.788590604,862.5,5.788590604,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Mookie Betts","LAD",142.534,621.721,545.464,145.361,92.4746,31.2857,1.57032,20.0306,83.1715,77.0002,63.141,1.26373,71.191,5.78516,5.97256,0.717585,9.10875,8.31027,3.2421,0.266491,0.101558,0.114506,0.886925,0.345423,0.439771,0.340869,0.785194,0.17328,3.97793,0.27233,,-0.722817,87.501,14.0399,119.601,-0.722817,-1.65,13.72024381160736,4.948795914649963,4.02639,58.68000030517578,,,,,,,770.1,5.385314685,770.1,5.385314685,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Trea Turner","PHI",143.304,627.251,571.641,161.997,110.682,29.2279,4.75684,17.3301,85.6331,74.0676,39.6476,0.322006,113.313,5.30795,4.18532,0.782793,11.4742,25.428,5.56781,0.283388,0.0632085,0.18065,0.349895,0.333373,0.44211,0.335444,0.775483,0.158722,6.54051,0.324959,,1.78015,85.5163,11.4018,113.764,1.78015,-0.43,12.012908935546875,6.204444229602814,3.999,26.31999969482422,,,,,,,773.3,5.407692307,773.3,5.407692307,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Adley Rutschman","BAL",137.588,559.402,489.195,122.553,79.3855,24.3917,1.22091,17.5543,66.3165,64.2168,60.7582,1.83567,89.7009,3.83984,4.97977,0.629534,10.8414,1.0619,0.370452,0.250519,0.108613,0.160351,0.677342,0.334932,0.413024,0.326436,0.747955,0.162505,2.49901,0.27137,,-0.877741,72.175,6.07735,110.858,-0.877741,5.56,6.280974447727203,11.490517139434814,3.78814,150.6199951171875,,,,,,,641.2,4.646376811,641.2,4.646376811,,,,,,,,,,,,,,,,,,,"Adley Rutschman","26288",668939
"Austin Riley","ATL",147.393,632.367,569.366,147.324,86.0362,28.6359,2.81802,29.8337,83.2041,90.7746,48.9831,0.905429,163.583,8.50296,4.9871,0.528131,9.92651,2.48881,0.859959,0.258751,0.0774599,0.258683,0.299439,0.324149,0.476139,0.34299,0.800288,0.217388,3.57516,0.308425,,-0.795916,90.0881,15.369,120.073,-0.795916,-0.75,14.248612642288208,1.1454861164093018,3.72756,62.349998474121094,,,,,,,812.4,5.526530612,812.4,5.526530612,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Jackson Merrill","SDP",142.781,606.787,554.304,150.603,92.5466,33.7347,1.92527,22.3969,77.0316,78.8429,41.1868,1.95488,120.398,3.1597,5.16195,2.97439,9.64662,9.17475,2.4431,0.271698,0.0678768,0.198418,0.342089,0.322865,0.46072,0.335609,0.783585,0.189022,4.45835,0.307692,,-0.0563604,82.808,11.1114,119.227,-0.0563604,0.13,13.77109133079648,2.1375516653060913,3.69313,69.58000183105469,,,,,,,751.9,5.258041958,751.9,5.258041958,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Willy Adames","SFG",151.815,649.422,569.264,133.201,77.9083,27.7892,1.27233,26.231,81.5878,81.1598,68.2055,1.642,168.799,3.70281,5.17974,0.499326,7.87028,11.2729,3.55588,0.233988,0.105025,0.259922,0.404063,0.317334,0.425511,0.322157,0.742844,0.191523,4.2281,0.281935,,-0.179816,81.5336,4.79937,108.667,-0.179816,0.76,6.490929394960403,7.788472414016724,3.67157,130.77999877929688,,,,,,,732.8,4.821052631,732.8,4.821052631,,,,,,,,,,,,,,,,,,,"Willy Adames","15986",642715
"Zach Neto","LAA",148.022,633.986,567.457,141.096,83.7449,28.8656,2.15817,26.3277,85.2167,75.4153,43.3642,2.82748,158.309,16.05,3.88437,3.23004,8.41196,26.8787,8.14982,0.248647,0.0683992,0.249704,0.273922,0.317889,0.446309,0.329205,0.764198,0.197662,5.86874,0.296786,,1.11183,83.2232,8.31287,110.143,1.11183,-1.66,8.690624117851257,5.192870497703552,3.65299,30.06999969482422,,,,,,,768.4,5.191891891,768.4,5.191891891,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Matt Chapman","SFG",145.544,613.655,533.484,127.461,73.5225,28.0403,1.46914,24.4288,80.0283,75.1761,68.3857,1.06517,148.598,6.47235,4.78047,0.532622,9.02466,8.95747,2.58472,0.238922,0.11144,0.242152,0.460208,0.329981,0.434363,0.332169,0.764345,0.195442,4.38593,0.282095,,-0.239522,82.0311,9.52304,115.525,-0.239522,1.2,11.051831051707268,3.446049451828003,3.57217,164.75,,,,,,,721.4,4.94109589,721.4,4.94109589,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
"Elly De La Cruz","CIN",148.465,639.675,573.217,146.219,90.9166,30.1301,3.72911,21.4435,91.4609,69.497,57.6458,4.96011,177.06,3.30054,3.96795,1.54352,9.15121,40.5109,9.68501,0.255085,0.0901174,0.276797,0.325572,0.324644,0.432887,0.325913,0.757531,0.177801,6.8902,0.329501,,3.1662,82.2604,6.67785,103.966,3.1662,0.56,6.1729896068573,7.1947203278541565,3.54511,8.520000457763672,,,,,,,784.7,5.302027027,784.7,5.302027027,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Alex Bregman","CHC",148.673,641.229,563.471,142.085,90.8291,27.7764,0.855412,22.624,76.442,80.7875,63.5551,1.41774,90.3708,7.85876,5.4151,0.928962,12.0793,2.29213,0.910856,0.25216,0.0991145,0.140934,0.70327,0.333435,0.424945,0.330288,0.75838,0.172785,2.55044,0.262038,,-0.976301,84.7378,8.97167,113.635,-0.976301,0.48,9.386317133903503,2.7743363082408905,3.42691,118.37999725341797,,,,,,,752.3,5.048993288,752.3,5.048993288,,,,,,,,,,,,,,,,,,,"Alex Bregman","17678",608324
"Jeremy Peña","HOU",137.316,591.689,539.799,147.103,100.811,27.7642,2.03313,16.4945,76.2842,65.4392,34.3011,0.750859,106.18,10.036,3.93852,2.21458,12.847,16.5332,3.99059,0.272514,0.0579714,0.179452,0.323047,0.325536,0.423151,0.325187,0.748688,0.150638,5.33634,0.310187,,0.719156,75.7409,5.82828,109.129,0.719156,-0.37,7.085165858268738,5.987222075462341,3.42106,116.75,,,,,,,679.3,4.95839416,679.3,4.95839416,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Shea Langeliers","ATH",128.383,526.058,478.13,122.153,66.7474,25.4421,1.48615,28.4774,70.9402,76.332,39.1102,1.11547,121.524,4.1042,3.97167,0.742222,7.29885,5.96667,1.76856,0.255481,0.0743457,0.23101,0.32183,0.314796,0.493589,0.34407,0.808385,0.238108,4.18762,0.282071,,-0.249489,75.4044,13.2466,118.741,-0.249489,-3.75,11.370393693447113,3.514469623565674,3.37538,54.56999969482422,,,,,,,681.4,5.3234375,681.4,5.3234375,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Dansby Swanson","CHC",153.098,629.206,564.006,138.523,87.6779,27.0867,1.58731,22.1709,78.9506,76.5999,50.9125,0.981744,163.225,3.66036,4.45644,1.11239,10.138,15.2856,4.37749,0.245605,0.0809154,0.259414,0.311916,0.309927,0.417188,0.315301,0.727116,0.171583,5.00466,0.303738,,0.331854,75.4929,1.14738,103.369,0.331854,2.07,2.8440990447998047,9.157870531082153,3.36975,149.44000244140625,,,,,,,693.2,4.530718954,693.2,4.530718954,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Pete Crow-Armstrong","CHC",146.802,617.687,561.112,136.665,81.9407,26.6905,5.94839,22.085,86.9778,66.7721,36.198,2.34909,153.715,8.06055,4.98715,7.32965,5.42796,35.3116,6.34953,0.24356,0.0586025,0.248856,0.235487,0.296422,0.430408,0.311457,0.72683,0.186848,7.86478,0.293569,,3.64446,72.183,-0.801532,100.735,3.64446,5.81,4.182810306549072,8.075462818145752,3.35676,32.599998474121094,,,,,,,707.2,4.810884353,707.2,4.810884353,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Bryce Harper","PHI",140.064,606.447,521.752,142.27,85.8772,28.3194,2.25572,25.8173,84.4626,85.533,74.793,7.58895,126.71,4.73812,4.18039,0.984002,11.4229,10.3209,3.82973,0.272677,0.12333,0.208939,0.590268,0.366332,0.484047,0.363454,0.85038,0.21137,4.49694,0.311867,,-0.546035,96.4716,24.8152,132.952,-0.546035,0.39,23.13889217376709,-10.508416533470154,3.35658,47.75,,,,,,,858,6.128571428,858,6.128571428,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Manny Machado","SDP",146.608,628.873,568.47,148.417,93.1518,27.3035,0.038087,27.9234,79.2307,86.2496,51.5537,3.65475,120.74,2.30038,5.70072,0.631833,11.2414,8.19146,3.59511,0.261081,0.0819779,0.191995,0.42698,0.322075,0.456606,0.333318,0.77868,0.195525,3.22199,0.283176,,-0.780325,84.6523,10.3461,117.658,-0.780325,-0.27,12.380644381046295,-0.565104752779007,3.34954,37.4900016784668,,,,,,,768.3,5.226530612,768.3,5.226530612,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Xander Bogaerts","SDP",136.36,569.787,507.11,134.374,92.5844,25.0384,1.77346,14.9776,72.3753,61.8677,44.9781,1.41768,101.74,4.9193,5.39397,0.908446,11.5584,16.1053,5.43053,0.264979,0.0789384,0.178558,0.442088,0.32765,0.409954,0.320941,0.737604,0.144974,5.08319,0.301668,,0.0658981,70.973,3.64825,109.179,0.0658981,0.12,6.264544650912285,6.432963006198406,3.23865,239.50999450683594,,,,,,,634.7,4.666911764,634.7,4.666911764,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Byron Buxton","MIN",121.741,524.672,470.611,117.417,60.5012,27.8648,2.08335,26.9676,75.0264,74.2543,41.6504,1.94488,144.801,8.51954,3.35195,0.539173,5.36413,14.5229,3.32369,0.249499,0.0793838,0.275985,0.287638,0.319741,0.489473,0.344943,0.809214,0.239974,5.71851,0.299309,,0.825691,75.5779,13.5839,121.404,0.825691,-0.26,14.061885237693787,-0.6357438862323761,3.22126,72.52999877929688,,,,,,,703.7,5.768032786,703.7,5.768032786,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Jazz Chisholm Jr.","NYY",139.695,584.205,518.33,120.969,71.2091,20.5514,2.66565,26.5433,84.5083,67.7757,55.8113,1.96685,158.251,4.82297,3.99353,1.24683,7.87676,31.1861,8.20627,0.233383,0.0955338,0.270882,0.352677,0.311521,0.436945,0.322868,0.748467,0.203563,6.46588,0.279756,,2.0192,73.6827,4.6544,108.084,2.0192,1.82,7.585226058959961,3.7752487659454346,3.21956,19.700000762939453,,,,,,,710.9,5.077857142,710.9,5.077857142,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Pete Alonso","BAL",152.66,654.824,574.215,143.96,80.4383,26.2965,0,37.2252,87.3544,99.185,62.4452,4.08032,153.931,12.5527,5.01194,0.598889,11.3677,2.62428,1.08068,0.250707,0.0953618,0.235073,0.405669,0.334683,0.490986,0.352488,0.825669,0.240279,2.40168,0.27504,,-0.916903,98.3371,20.9646,128.804,-0.916903,-0.43,21.313504934310913,-12.792215049266815,3.17775,24.34000015258789,,,,,,,883.5,5.774509803,883.5,5.774509803,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Geraldo Perdomo","ARI",150.211,647.509,550.853,140.339,100.097,25.4075,3.62432,11.2097,80.7393,55.1472,71.7494,1.23162,88.6499,6.87549,5.45543,12.5752,12.6278,17.8968,5.74863,0.254766,0.110808,0.136909,0.809357,0.344861,0.375098,0.319463,0.719959,0.120332,5.50003,0.282899,,0.0534669,79.877,3.36882,103.443,0.0534669,-0.26,2.6960845701396465,6.6942126750946045,3.16484,76.54000091552734,,,,,,,686.1,4.574,686.1,4.574,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Roman Anthony","BOS",140.417,609.279,529.064,140.292,87.9968,30.5417,2.34878,19.4047,80.2739,73.1965,71.3408,1.41943,147.475,4.69275,3.50504,0.676027,12.8221,9.82394,2.82314,0.26517,0.117091,0.242049,0.483747,0.355446,0.441809,0.34731,0.797254,0.176639,4.61769,0.330574,,-0.264843,88.9359,16.9449,119.596,-0.264843,4.08,13.807377427816391,-3.8654069900512695,3.16272,51.65999984741211,,,,,,,773.5,5.525,773.5,5.525,,,,,,,,,,,,,,,,,,,"Roman Anthony","31812",701350
"Kyle Schwarber","PHI",149.975,656.579,547.767,126.184,63.2457,21.7024,0.667451,40.5685,94.3408,106.739,97.9581,3.82451,183.097,7.11026,3.19102,0.552731,9.49122,5.77332,2.22891,0.230361,0.149195,0.278865,0.535006,0.352505,0.494603,0.363259,0.847107,0.264242,3.14255,0.261587,,-0.84402,104.343,26.7626,132.819,-0.84402,0,24.69490897655487,-16.01207160949707,3.12333,24.110000610351562,,,,,,,933.3,6.222,933.3,6.222,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Maikel Garcia","KCR",150.099,640.537,577.03,155.788,108.682,31.0269,2.93883,13.1402,82.5214,66.4014,52.5258,0.817306,92.6943,1.64519,5.97476,3.36126,12.8515,25.2221,7.53197,0.269983,0.0820028,0.144713,0.566656,0.329515,0.402255,0.319187,0.731771,0.132273,5.73966,0.298946,,0.890234,78.8734,3.18901,101.403,0.890234,3.97,1.949562430381775,6.383872747421265,3.10822,65.94999694824219,,,,,,,715.9,4.772666666,715.9,4.772666666,,,,,,,,,,,,,,,,,,,"Maikel Garcia","22715",672580
"Austin Wells","NYY",116.575,440.56,394.256,85.412,49.6129,16.9446,1.33624,17.5182,49.474,51.9894,37.2535,0.763764,110.44,4.74875,3.47369,0.828383,5.82658,3.31552,1.14463,0.216641,0.0845594,0.25068,0.33732,0.289754,0.399699,0.299482,0.689454,0.183058,3.70785,0.251671,,-0.405414,47.2006,-4.85497,91.974,-0.405414,10.95,-4.572907119989395,19.645151138305664,3.09348,252.27000427246094,,,,,,,435.1,3.718803418,435.1,3.718803418,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Oneil Cruz","PIT",126.322,532.432,471.687,114.829,64.2179,24.2886,1.88273,24.4397,78.1471,69.4181,53.4672,2.79392,161.327,3.70389,3.11694,0.456821,7.14528,25.1387,5.72697,0.243443,0.100421,0.303001,0.331421,0.323323,0.458359,0.335547,0.781682,0.214916,6.28643,0.312725,,1.89952,72.6339,9.72298,113.562,1.89952,0.25,10.457866787910461,1.9968769550323486,3.08665,94.19999694824219,,,,,,,680.3,5.399206349,680.3,5.399206349,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"Brendan Donovan","SEA",131.519,565.197,499.923,132.087,91.3875,25.8757,1.08782,13.7361,65.1788,63.3152,49.5923,1.98601,78.8865,9.70908,4.3943,1.57839,12.6586,5.07963,1.74618,0.264215,0.0877434,0.139573,0.628654,0.339571,0.402756,0.32526,0.742326,0.138541,3.5208,0.287473,,-0.68085,72.3831,5.60069,115.135,-0.68085,-0.21,9.401168704032898,1.2107298821210861,3.07603,270.8599853515625,,,,,,,635.8,4.816666666,635.8,4.816666666,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
