Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jhoan Duran","PHI",6,3,0,2.41961,70,0,29,3,,70,285,53,21,19,4,23,,3,85,10.8968,3.00141,3.63057,0.545336,0.29738,0.0819099,0.21546965092420578,0.20426,1.08784,0.28647,0.79182,,,2.63631,2.10808,2.5865,41.58000183105469,,,,,,,580,8.285714285714286,547,7.814285714285714,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"Mason Miller","SDP",5,3,0,2.05714,66,0,32,2,,66,259,38,16,15,6,26,,3,101,13.7537,3.60686,3.81319,0.754428,0.389421,0.102125,0.2872966229915619,0.164621,0.973256,0.261931,0.845434,,,2.50829,2.101,2.88166,28.690000534057617,,,,,,,598.8000000000002,9.072727272727276,535,8.106060606060606,,,,,,,,,,,,,,,,,,,"Mason Miller","31757",695243
"Grant Taylor","CHW",7,4,4,2.79869,79,3,5,15,,92,387,70,31,29,8,37,,4,117,11.4137,3.64962,3.12738,0.751896,0.302264,0.0966509,0.2056128904223442,0.204336,1.17012,0.284944,0.788559,,,3.0461,1.94742,2.11316,494.75,,,,,,,596.4000000000001,6.482608695652175,552,6,,,,,,,,,,,,,,,,,,,"Grant Taylor","33927",691799
"Griffin Jax","TBR",5,3,0,2.4522,68,0,12,10,,68,276,50,20,19,5,22,,3,88,11.5926,2.88417,4.01937,0.725213,0.31728,0.0789378,0.23834221065044403,0.198266,1.05304,0.280275,0.803473,,,2.70087,1.86795,2.25347,151.17999267578125,,,,,,,512.7,7.5397058823529415,476,7,,,,,,,,,,,,,,,,,,,"Griffin Jax","20253",643377
"Cade Smith","CLE",5,3,0,2.63546,70,0,30,3,,70,285,53,22,20,6,22,,3,89,11.4883,2.86083,4.01572,0.808758,0.31352,0.0780732,0.23544713109731674,0.202714,1.06978,0.282578,0.794459,,,2.83697,1.82101,2.19151,39.93000030517578,,,,,,,571.4000000000001,8.162857142857144,537,7.671428571428572,,,,,,,,,,,,,,,,,,,"Cade Smith","27867",671922
"Edwin Díaz","LAD",5,3,0,2.62258,66,0,36,3,,66,268,46,21,19,7,25,,3,91,12.3897,3.38429,3.66094,0.891336,0.339021,0.092605,0.24641645699739456,0.18975,1.06642,0.273426,0.806399,,,2.93591,1.7589,2.18843,32.849998474121094,,,,,,,572.7,8.677272727272728,529,8.015151515151516,,,,,,,,,,,,,,,,,,,"Edwin Diaz","14710",621242
"Aroldis Chapman","BOS",5,3,0,2.7003,62,0,31,2,,62,255,43,20,19,5,28,,3,88,12.7224,4.0358,3.15238,0.780719,0.343699,0.109028,0.23467062413692474,0.191259,1.13992,0.285912,0.797485,,,2.92783,1.58758,2.046,64.04000091552734,,,,,,,531.5,8.57258064516129,491,7.919354838709677,,,,,,,,,,,,,,,,,,,"Aroldis Chapman","10233",547973
"Abner Uribe","MIL",5,4,0,2.7505,72,0,19,7,,72,299,52,24,22,5,33,,4,89,11.1135,4.13546,2.68737,0.654697,0.297351,0.110648,0.18670358508825302,0.199382,1.18597,0.279845,0.786048,,,3.13864,1.48088,2.18133,163,,,,,,,526.1000000000001,7.306944444444446,485,6.736111111111111,,,,,,,,,,,,,,,,,,,"Abner Uribe","25327",682842
"Andrés Muñoz","SEA",5,3,0,2.43704,64,0,28,3,,64,261,44,19,17,5,27,,3,83,11.617,3.80459,3.05341,0.63892,0.316512,0.103659,0.21285367012023926,0.189394,1.10598,0.272625,0.804921,,,2.88818,1.4242,1.99002,41.349998474121094,,,,,,,525.7,8.2140625,483,7.546875,,,,,,,,,,,,,,,,,,,"Andres Munoz","20373",662253
"Devin Williams","NYM",5,3,0,2.71974,64,0,32,3,,64,262,45,21,19,6,27,,3,84,11.783,3.78197,3.11557,0.821821,0.319809,0.102649,0.2171604484319687,0.192778,1.11916,0.273079,0.796009,,,3.10808,1.34873,1.8885,60.290000915527344,,,,,,,532.8,8.325,492,7.6875,,,,,,,,,,,,,,,,,,,"Devin Williams","15816",642207
"Bryan Abreu","HOU",5,3,0,2.96771,68,0,5,13,,68,281,49,24,22,7,29,,3,89,11.8239,3.79785,3.1133,0.934165,0.317921,0.102117,0.21580403298139572,0.198069,1.14733,0.276917,0.785594,,,3.2677,1.23567,1.63257,186.27000427246094,,,,,,,448.70000000000005,6.598529411764707,408,6,,,,,,,,,,,,,,,,,,,"Bryan Abreu","16609",650556
"Garrett Whitlock","BOS",5,3,0,3.3534,70,0,3,14,,70,289,60,28,26,7,23,,3,78,10.0132,2.92237,3.42639,0.908769,0.269482,0.0786489,0.19083286076784134,0.228414,1.18328,0.297646,0.745089,,,3.33185,1.22703,1.37951,652.4400024414062,,,,,,,424.9,6.069999999999999,408,5.828571428571428,,,,,,,,,,,,,,,,,,,"Garrett Whitlock","20191",676477
"Adrian Morejon","SDP",5,3,0,2.85063,68,0,3,13,,68,282,54,24,22,6,23,,3,74,9.84917,3.03159,3.24885,0.795235,0.263886,0.0812247,0.1826617643237114,0.209191,1.12437,0.270794,0.777906,,,3.24237,1.21123,1.61974,733.3900146484375,,,,,,,426.0000000000001,6.264705882352943,399,5.867647058823529,,,,,,,,,,,,,,,,,,,"Adrian Morejon","20039",670970
"Josh Hader","HOU",4,3,0,2.97883,61,0,29,3,,61,247,42,22,20,8,24,,3,83,12.2085,3.49172,3.49641,1.14335,0.335314,0.0959026,0.23941171914339066,0.188565,1.06889,0.26034,0.793893,,,3.37682,1.12726,1.49941,122.58000183105469,,,,,,,485.8000000000001,7.96393442622951,443,7.262295081967213,,,,,,,,,,,,,,,,,,,"Josh Hader","14212",623352
"Trevor Megill","MIL",5,3,0,2.85835,66,0,11,9,,66,274,47,23,21,7,27,,3,84,11.4299,3.64367,3.13691,0.96714,0.305908,0.0975192,0.2083892598748207,0.193787,1.12163,0.262484,0.797735,,,3.35028,1.12082,1.71388,141.8300018310547,,,,,,,449.1000000000001,6.804545454545456,408,6.181818181818182,,,,,,,,,,,,,,,,,,,"Trevor Megill","17722",656730
"Will Vest","DET",5,3,0,3.25779,68,0,5,12,,68,282,58,27,25,6,24,,3,70,9.26916,3.12802,2.96327,0.754413,0.248346,0.0838083,0.16453800350427628,0.228461,1.2051,0.293094,0.744423,,,3.3455,1.10223,1.18661,507.989990234375,,,,,,,410.6000000000001,6.038235294117648,394,5.794117647058823,,,,,,,,,,,,,,,,,,,"Will Vest","19769",676684
"David Bednar","NYY",4,3,0,3.09401,65,0,33,2,,65,267,48,24,22,7,25,,3,79,10.9107,3.44001,3.17171,1.03407,0.295129,0.0930507,0.2020786553621292,0.202148,1.12587,0.267379,0.777593,,,3.49111,1.09178,1.44211,64.19000244140625,,,,,,,517.1,7.955384615384616,481,7.4,,,,,,,,,,,,,,,,,,,"David Bednar","19569",670280
"Jose A. Ferrer","SEA",5,3,0,2.71511,70,0,3,16,,70,292,57,23,21,5,22,,3,74,9.55307,2.83017,3.37544,0.656352,0.254458,0.075385,0.17907272279262543,0.212494,1.12447,0.275283,0.777577,,,3.03882,1.08893,1.42536,999,,,,,,,460.3,6.575714285714286,437,6.242857142857143,,,,,,,,,,,,,,,,,,,"Jose A. Ferrer","24017",678606
"Daniel Palencia","CHC",5,3,0,3.10754,67,0,32,3,,67,282,52,25,23,7,28,,3,82,10.966,3.8175,2.87255,0.922685,0.289487,0.100777,0.18871022015810013,0.205928,1.19348,0.27612,0.777519,,,3.45044,1.02478,1.57895,100.05000305175781,,,,,,,517.5,7.723880597014926,487,7.268656716417911,,,,,,,,,,,,,,,,,,,"Daniel Palencia","27914",694037
"Garrett Cleavinger","TBR",4,3,0,3.04124,66,0,8,13,,66,272,50,24,22,7,26,,3,81,11.0433,3.56393,3.09863,0.922329,0.297736,0.0960864,0.2016497552394867,0.204825,1.14932,0.277146,0.775708,,,3.34324,1.00887,1.28351,517.9500122070312,,,,,,,439.30000000000007,6.656060606060607,406,6.151515151515151,,,,,,,,,,,,,,,,,,,"Garrett Cleavinger","17897",664076
"José Alvarado","PHI",4,3,0,3.24314,64,0,3,12,,64,269,52,25,23,6,26,,3,73,10.3287,3.71361,2.78132,0.875653,0.273043,0.0981706,0.17487280815839767,0.215334,1.21839,0.283727,0.762179,,,3.4882,0.987597,1.37391,747.6900024414062,,,,,,,386.59999999999997,6.0406249999999995,364,5.6875,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Edwin Uceta","TBR",4,3,0,3.32037,62,0,12,10,,62,260,50,25,23,8,23,,3,75,10.8568,3.29692,3.29302,1.13446,0.287217,0.0872201,0.1999969705939293,0.210945,1.16511,0.274101,0.770917,,,3.60113,0.966979,1.14401,547.2100219726562,,,,,,,402.4,6.490322580645161,378,6.096774193548387,,,,,,,,,,,,,,,,,,,"Edwin Uceta","20539",670955
"Matt Brash","SEA",4,3,0,2.91784,63,0,3,12,,63,266,50,22,20,6,24,,3,74,10.5301,3.4473,3.0546,0.794995,0.277109,0.0907185,0.18639066815376282,0.209376,1.17687,0.278514,0.781206,,,3.23571,0.964423,1.29905,740.5,,,,,,,392.4000000000001,6.22857142857143,367,5.825396825396825,,,,,,,,,,,,,,,,,,,"Matt Brash","25756",666374
"Ryan Helsley","BAL",4,3,0,3.20534,64,0,26,3,,64,266,49,25,23,7,26,,3,76,10.7304,3.69752,2.90206,0.962402,0.286862,0.0988477,0.18801433593034744,0.208334,1.18111,0.276611,0.768002,,,3.51752,0.951989,1.22241,86.25,,,,,,,467.1,7.2984375,436,6.8125,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Jeremiah Estrada","SDP",5,3,0,2.74171,70,0,0,15,,70,289,47,23,21,8,29,,3,98,12.5399,3.77763,3.31953,1.01187,0.337484,0.101666,0.23581770062446594,0.183869,1.09282,0.260174,0.812571,,,3.21376,0.937292,1.35093,606.780029296875,,,,,,,457.40000000000003,6.534285714285715,406,5.8,,,,,,,,,,,,,,,,,,,"Jeremiah Estrada","22210",669093
"Tanner Scott","LAD",4,3,0,3.21757,63,0,4,15,,63,263,49,25,23,7,26,,3,73,10.454,3.64423,2.86865,0.978795,0.278244,0.0969947,0.18124958872795105,0.208814,1.18204,0.272659,0.768671,,,3.58473,0.934643,1.21788,718.8200073242188,,,,,,,391.70000000000005,6.2174603174603185,363,5.761904761904762,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Jeff Hoffman","TOR",4,3,0,3.35985,63,0,26,4,,63,260,49,26,24,7,24,,3,74,10.5931,3.4357,3.08326,1.06892,0.2852,0.0924996,0.19270019978284836,0.212187,1.16648,0.277192,0.758584,,,3.611,0.917917,0.984383,101.62999725341797,,,,,,,465.70000000000005,7.3920634920634924,437,6.936507936507937,,,,,,,,,,,,,,,,,,,"Jeff Hoffman","17432",656546
"Ryan Walker","SFG",4,3,0,3.26477,63,0,29,4,,63,264,55,25,23,6,21,,3,68,9.72722,3.02401,3.21667,0.838509,0.257919,0.080182,0.17773672938346863,0.22736,1.20192,0.293309,0.751961,,,3.33045,0.913227,1.15012,152.85000610351562,,,,,,,474.4000000000001,7.530158730158732,462,7.333333333333333,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Robert Garcia","TEX",4,3,0,3.41729,64,0,20,6,,64,268,53,27,24,7,23,,3,71,9.91875,3.30429,3.00178,1.01986,0.263184,0.087676,0.17550794035196304,0.220124,1.19777,0.280413,0.753572,,,3.64627,0.884076,0.917392,236.5399932861328,,,,,,,437.7,6.8390625,417,6.515625,,,,,,,,,,,,,,,,,,,"Robert Garcia","23363",676395
"Pete Fairbanks","MIA",4,3,0,3.40939,62,0,27,4,,62,256,52,26,23,6,23,,3,65,9.42141,3.36281,2.80165,0.89077,0.253527,0.0904922,0.16303520649671555,0.224118,1.20484,0.285696,0.741916,,,3.58902,0.856227,1.1218,112.19000244140625,,,,,,,452.8,7.303225806451613,435,7.016129032258065,,,,,,,,,,,,,,,,,,,"Pete Fairbanks","17998",664126
"Graham Ashcraft","CIN",5,3,0,3.29826,65,0,2,16,,65,278,56,26,24,6,23,,3,66,9.15618,3.23733,2.82831,0.875952,0.23787,0.0841034,0.15376701951026917,0.223528,1.22472,0.278638,0.757447,,,3.58704,0.854482,1.18855,999,,,,,,,389.6,5.993846153846154,375,5.769230769230769,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Camilo Doval","NYY",4,3,0,3.18762,64,0,2,14,,64,272,49,25,23,6,32,,3,75,10.5291,4.54673,2.31574,0.780578,0.275269,0.118869,0.15640071779489517,0.207353,1.27091,0.278708,0.769099,,,3.59438,0.83629,1.11374,684.5800170898438,,,,,,,383.4,5.990625,353,5.515625,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Seranthony Domínguez","CHW",4,3,0,3.49884,63,0,20,6,,63,268,50,27,24,7,29,,3,73,10.4369,4.19967,2.48517,0.996297,0.272605,0.109693,0.1629125103354454,0.213841,1.26566,0.279103,0.757239,,,3.80705,0.818713,0.923849,197.97000122070312,,,,,,,424.1,6.731746031746032,398,6.317460317460317,,,,,,,,,,,,,,,,,,,"Seranthony Dominguez","19249",622554
"Phil Maton","CHC",4,3,0,3.34502,65,0,2,15,,65,274,53,26,24,7,26,,3,74,10.2453,3.55884,2.87882,0.953869,0.27005,0.0938057,0.176244355738163,0.217918,1.21739,0.28327,0.759063,,,3.56673,0.79309,1.16758,737.1900024414062,,,,,,,388.09999999999997,5.97076923076923,365,5.615384615384615,,,,,,,,,,,,,,,,,,,"Phil Maton","18064",664208
"Aaron Ashby","MIL",6,4,4,3.32674,70,3,1,13,,86,378,71,35,32,7,46,,5,95,9.83935,4.79148,2.05351,0.710875,0.249888,0.121688,0.12819991260766983,0.21552,1.34893,0.281891,0.763277,,,3.73435,0.773852,1.23581,999,,,,,,,459.69999999999993,5.345348837209301,433,5.034883720930233,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Louis Varland","TOR",5,3,0,3.19759,67,0,2,13,,67,278,57,26,24,7,21,,3,70,9.4327,2.83749,3.32431,0.888973,0.252594,0.075984,0.17661012709140778,0.222617,1.15879,0.28186,0.755252,,,3.40354,0.769451,0.851873,743.75,,,,,,,391.49999999999994,5.843283582089551,374,5.582089552238806,,,,,,,,,,,,,,,,,,,"Louis Varland","27691",686973
"Robert Suarez","ATL",4,3,0,3.45493,67,0,8,11,,67,277,56,28,26,8,23,,3,73,9.80774,3.09629,3.16758,1.04365,0.263585,0.0832135,0.1803719624876976,0.222309,1.17649,0.282209,0.746647,,,3.63236,0.750369,1.11026,209.72999572753906,,,,,,,403.79999999999995,6.02686567164179,383,5.7164179104477615,,,,,,,,,,,,,,,,,,,"Robert Suarez","30115",663158
"Riley O'Brien","STL",4,3,0,3.53519,63,0,13,11,,63,272,56,27,25,5,28,,3,68,9.6462,4.06081,2.37544,0.729767,0.248248,0.104506,0.14374173432588577,0.233051,1.34041,0.303507,0.742844,,,3.55154,0.746983,0.896509,255.97000122070312,,,,,,,411.1,6.525396825396826,402,6.380952380952381,,,,,,,,,,,,,,,,,,,"Riley O'Brien","20348",676617
"Orion Kerkering","PHI",4,3,0,3.19119,63,0,1,13,,63,264,51,24,22,6,23,,3,72,10.2516,3.31518,3.09231,0.916227,0.271822,0.0879024,0.18391913175582886,0.216176,1.18445,0.281852,0.765098,,,3.42645,0.741351,1.00554,999,,,,,,,382.80000000000007,6.076190476190478,360,5.714285714285714,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Carmen Mlodzinski","PIT",5,3,5,3.8269,48,6,0,1,,81,344,76,38,34,8,29,,4,75,8.31039,3.21665,2.58356,0.883101,0.217265,0.0840953,0.1331697553396225,0.245492,1.30144,0.299545,0.719045,,,3.77753,0.721881,0.738539,999,,,,,,,358.4,4.424691358024691,356,4.395061728395062,,,,,,,,,,,,,,,,,,,"Carmen Mlodzinski","27572",669387
"Yimi García","TOR",4,3,0,3.37507,56,0,4,11,,56,235,45,23,21,6,22,,3,64,10.3567,3.50341,2.95618,1.03707,0.273987,0.0926827,0.18130386620759964,0.215167,1.19894,0.278108,0.760733,,,3.64269,0.708969,0.821032,999,,,,,,,340.6000000000001,6.082142857142858,319,5.696428571428571,,,,,,,,,,,,,,,,,,,"Yimi Garcia","12095",554340
"Emilio Pagán","CIN",4,3,0,3.74741,66,0,27,4,,66,271,53,30,27,10,24,,3,74,10.0637,3.27173,3.07595,1.33361,0.272326,0.0885338,0.18379203975200653,0.21529,1.15933,0.266506,0.74017,,,4.05401,0.696162,0.997188,113.05000305175781,,,,,,,445.6000000000001,6.751515151515153,418,6.333333333333333,,,,,,,,,,,,,,,,,,,"Emilio Pagan","14771",641941
"Gregory Soto","PIT",4,3,0,3.36361,61,0,4,14,,61,264,53,25,23,5,26,,3,66,9.80281,3.79568,2.58262,0.808797,0.251672,0.0974481,0.15422344207763672,0.224929,1.28913,0.290424,0.757257,,,3.53987,0.688432,0.96145,737.3599853515625,,,,,,,373.1000000000001,6.116393442622952,361,5.918032786885246,,,,,,,,,,,,,,,,,,,"Gregory Soto","19677",642397
"Raisel Iglesias","ATL",4,3,0,3.64857,66,0,26,4,,66,270,56,29,27,9,20,,3,70,9.495,2.79137,3.40156,1.1633,0.257889,0.0758149,0.18207408487796783,0.227388,1.15979,0.282253,0.732515,,,3.76861,0.67121,0.959656,102.25,,,,,,,449.1,6.804545454545455,430,6.515151515151516,,,,,,,,,,,,,,,,,,,"Raisel Iglesias","17130",628452
"Clayton Beeter","WSN",4,3,0,3.53062,63,0,15,9,,63,271,50,27,25,7,33,,3,75,10.7372,4.66517,2.30156,0.930496,0.277345,0.120503,0.1568419560790062,0.213586,1.31511,0.284871,0.757578,,,3.80674,0.670269,1.02085,314.17999267578125,,,,,,,403.1,6.398412698412699,377,5.984126984126984,,,,,,,,,,,,,,,,,,,"Clayton Beeter","27494",690925
"Andrew Kittredge","BAL",4,3,0,3.64955,60,0,3,12,,60,249,53,27,24,7,19,,3,62,9.35616,2.87955,3.24918,1.06884,0.250545,0.0771102,0.17343463003635406,0.232514,1.19984,0.289853,0.732352,,,3.69484,0.663839,0.536345,743.9299926757812,,,,,,,341.09999999999997,5.685,330,5.5,,,,,,,,,,,,,,,,,,,"Andrew Kittredge","12828",552640
"Cole Sands","MIN",4,3,0,3.80588,68,0,4,13,,68,286,62,31,29,8,21,,3,66,8.77756,2.82196,3.11045,1.09925,0.231886,0.0745506,0.15733527392148972,0.238678,1.23175,0.289518,0.725783,,,3.84892,0.652891,0.652389,733.989990234375,,,,,,,375.6000000000001,5.523529411764707,368,5.411764705882353,,,,,,,,,,,,,,,,,,,"Cole Sands","21461",663485
"Tyler Rogers","TOR",5,4,0,3.65127,74,0,2,18,,74,311,71,33,30,8,17,,3,57,6.94398,2.01571,3.44493,0.961892,0.183585,0.0532914,0.1302938163280487,0.244734,1.18734,0.280086,0.717186,,,3.78029,0.646803,0.595578,743.9199829101562,,,,,,,400.6,5.4135135135135135,402,5.4324324324324325,,,,,,,,,,,,,,,,,,,"Tyler Rogers","15541",643511
"Fernando Cruz","NYY",4,3,0,3.35481,61,0,1,16,,61,260,46,25,23,7,29,,3,80,11.8538,4.32253,2.74234,1.09576,0.30901,0.112681,0.1963287964463234,0.201023,1.23025,0.274101,0.776673,,,3.67835,0.643185,0.749896,999,,,,,,,378.70000000000005,6.208196721311476,347,5.688524590163935,,,,,,,,,,,,,,,,,,,"Fernando Cruz","7048",518585
"Chris Martin","TEX",3,3,0,3.45858,54,0,4,12,,54,223,48,23,21,6,15,,2,53,8.86983,2.51417,3.52793,0.999828,0.23865,0.0676459,0.1710042506456375,0.231796,1.16174,0.2846,0.737435,,,3.57693,0.635214,0.578431,684.8599853515625,,,,,,,324,6,315,5.833333333333333,,,,,,,,,,,,,,,,,,,"Chris Martin","11847",455119
"Hunter Harvey","CHC",3,3,0,3.28653,52,0,4,13,,52,211,43,21,19,5,17,,2,56,9.61492,2.89019,3.32674,0.92775,0.263284,0.0791417,0.18414199352264404,0.22257,1.14291,0.285104,0.745115,,,3.43492,0.63218,0.765805,747.6099853515625,,,,,,,338.5,6.509615384615385,322,6.1923076923076925,,,,,,,,,,,,,,,,,,,"Hunter Harvey","15507",640451
"Bryan Baker","TBR",4,3,0,3.28943,63,0,3,12,,63,263,50,25,23,8,24,,3,74,10.6108,3.36302,3.15513,1.09386,0.282416,0.0895102,0.19290614873170853,0.209974,1.1619,0.27174,0.769052,,,3.61928,0.63182,0.790264,999,,,,,,,367.80000000000007,5.83809523809524,341,5.412698412698413,,,,,,,,,,,,,,,,,,,"Bryan Baker","19804",641329
"Jared Koenig","MIL",4,3,0,3.32947,65,0,1,15,,65,274,53,26,24,7,25,,3,70,9.65767,3.4542,2.79592,0.979232,0.254562,0.0910473,0.1635141670703888,0.216181,1.2018,0.272558,0.760137,,,3.69792,0.62927,1.01557,999,,,,,,,378.09999999999997,5.816923076923076,355,5.461538461538462,,,,,,,,,,,,,,,,,,,"Jared Koenig","27517",657649
"Bryan King","HOU",4,3,0,3.65145,67,0,1,17,,67,280,60,30,27,8,21,,3,67,9.05577,2.76927,3.27009,1.07895,0.240768,0.0736275,0.16714099049568176,0.233722,1.20204,0.28679,0.733811,,,3.73897,0.611934,0.56401,999,,,,,,,376.4,5.617910447761194,366,5.462686567164179,,,,,,,,,,,,,,,,,,,"Bryan King","25890",687911
"Mason Montgomery","PIT",4,3,0,3.12018,60,0,2,12,,60,258,48,23,21,6,25,,3,71,10.6673,3.8157,2.79563,0.911276,0.27564,0.0985969,0.1770433634519577,0.20871,1.22256,0.274563,0.780809,,,3.50199,0.609505,0.936946,999,,,,,,,361.4,6.0233333333333325,338,5.633333333333334,,,,,,,,,,,,,,,,,,,"Mason Montgomery","29770",682254
"Dylan Lee","ATL",4,3,0,3.49616,65,0,1,16,,65,267,54,28,25,9,20,,3,73,10.1042,2.83633,3.5624,1.1785,0.273313,0.0767214,0.19659118354320526,0.220319,1.1409,0.278551,0.748364,,,3.67109,0.601273,0.809047,999,,,,,,,375.9,5.783076923076923,354,5.446153846153846,,,,,,,,,,,,,,,,,,,"Dylan Lee","19996",669276
"Drew Pomeranz","LAA",3,3,0,3.58997,56,0,3,10,,56,236,46,24,22,7,21,,3,62,10.0425,3.39618,2.95701,1.16587,0.26524,0.0896986,0.17554092407226562,0.218773,1.20478,0.275109,0.751509,,,3.8618,0.5908,0.79067,736.8499755859375,,,,,,,315.70000000000005,5.637500000000001,296,5.285714285714286,,,,,,,,,,,,,,,,,,,"Drew Pomeranz","11426",519141
"Alex Vesia","LAD",4,3,0,3.49853,61,0,1,18,,61,253,45,26,24,9,25,,3,77,11.3972,3.65661,3.11688,1.35422,0.305327,0.0979592,0.2073678821325302,0.199171,1.14191,0.257032,0.77029,,,3.921,0.566161,0.777772,744.0800170898438,,,,,,,370.7000000000001,6.077049180327871,335,5.491803278688525,,,,,,,,,,,,,,,,,,,"Alex Vesia","25007",681911
"Kody Funderburk","MIN",4,3,0,3.72912,65,0,3,15,,65,282,60,29,27,6,26,,3,65,8.95748,3.63937,2.46127,0.860118,0.229408,0.0932069,0.1362006515264511,0.239381,1.3343,0.29864,0.734477,,,3.74829,0.55993,0.601662,747.5800170898438,,,,,,,369.20000000000005,5.680000000000001,365,5.615384615384615,,,,,,,,,,,,,,,,,,,"Kody Funderburk","24993",681892
"Gabe Speier","SEA",4,3,0,2.80444,58,0,0,12,,58,239,44,20,18,6,18,,3,70,10.833,2.86409,3.78237,0.945493,0.292104,0.0772278,0.21487661451101303,0.202752,1.08011,0.268204,0.792867,,,3.18244,0.55114,0.678505,747.52001953125,,,,,,,366,6.310344827586207,337,5.810344827586207,,,,,,,,,,,,,,,,,,,"Gabe Speier","17170",642100
"Victor Vodnik","COL",4,3,0,4.36258,64,0,23,4,,64,281,63,34,31,7,31,,3,63,8.87342,4.3613,2.03458,0.927163,0.224555,0.110369,0.11418561637401581,0.253864,1.46287,0.316595,0.707877,,,4.11369,0.545555,0.64712,498.3399963378906,,,,,,,378.7,5.9171875,384,6,,,,,,,,,,,,,,,,,,,"Victor Vodnik","24614",680767
"Jordan Leasure","CHW",4,3,0,3.83573,64,0,5,11,,64,272,53,30,27,8,29,,3,73,10.2033,4.12574,2.47309,1.15718,0.266754,0.107863,0.15889094769954681,0.219848,1.2809,0.27993,0.740676,,,4.06579,0.543318,0.496881,704.260009765625,,,,,,,356.40000000000003,5.5687500000000005,335,5.234375,,,,,,,,,,,,,,,,,,,"Jordan Leasure","29950",673929
"Calvin Faucher","MIA",4,3,0,3.76323,64,0,5,11,,64,280,58,29,27,7,28,,3,66,9.3076,3.91186,2.37933,0.932602,0.236383,0.0993489,0.1370345577597618,0.234393,1.34636,0.293651,0.740591,,,3.86992,0.529236,0.768257,999,,,,,,,344.7,5.3859375,337,5.265625,,,,,,,,,,,,,,,,,,,"Calvin Faucher","20116",676534
"Lucas Erceg","KCR",4,3,0,4.00011,64,0,4,12,,64,274,61,31,28,6,25,,3,58,8.17786,3.50221,2.33506,0.873601,0.21259,0.0910428,0.1215474084019661,0.249777,1.34746,0.304225,0.711489,,,3.89218,0.527153,0.46596,564.5599975585938,,,,,,,341.20000000000005,5.331250000000001,342,5.34375,,,,,,,,,,,,,,,,,,,"Lucas Erceg","19360",668674
"JoJo Romero","STL",4,3,0,3.7365,64,0,12,9,,64,271,58,29,27,6,25,,3,61,8.58631,3.52837,2.43351,0.84035,0.225307,0.0925852,0.13272175937891006,0.2396,1.30113,0.296971,0.72426,,,3.7614,0.526796,0.614211,465.5,,,,,,,382.99999999999994,5.984374999999999,376,5.875,,,,,,,,,,,,,,,,,,,"JoJo Romero","19574",668941
"Justin Slaten","BOS",4,3,0,3.75055,61,0,0,13,,61,258,56,28,25,7,20,,3,61,9.00666,3.01581,2.98648,0.995261,0.236609,0.0792267,0.1573823243379593,0.240074,1.25895,0.297152,0.727985,,,3.71515,0.503952,0.476287,999,,,,,,,324.70000000000005,5.322950819672132,319,5.229508196721311,,,,,,,,,,,,,,,,,,,"Justin Slaten","25648",686580
"Mark Leiter Jr.","ATH",4,3,0,3.98213,64,0,6,13,,64,276,60,31,28,8,25,,3,66,9.34826,3.53334,2.64573,1.0747,0.240857,0.091036,0.14982090890407562,0.240448,1.32339,0.299074,0.726621,,,3.93424,0.500501,0.384438,722.9000244140625,,,,,,,349.20000000000005,5.456250000000001,346,5.40625,,,,,,,,,,,,,,,,,,,"Mark Leiter Jr.","15551",643410
"Shawn Armstrong","CLE",4,3,0,3.66191,68,0,3,16,,68,285,59,30,28,8,24,,3,67,8.91188,3.13951,2.83862,1.05854,0.23626,0.0832308,0.15302956104278564,0.229554,1.22022,0.280403,0.734987,,,3.86925,0.486064,0.583644,747.530029296875,,,,,,,383.4000000000001,5.638235294117648,368,5.411764705882353,,,,,,,,,,,,,,,,,,,"Shawn Armstrong","12857",542888
"Jason Adam","SDP",4,3,0,3.49628,60,0,1,15,,60,248,49,25,23,7,24,,3,64,9.53477,3.52651,2.70375,1.0139,0.256068,0.0947087,0.16135946661233902,0.218793,1.20095,0.275715,0.744466,,,3.79825,0.480847,0.722536,999,,,,,,,342.5,5.708333333333333,321,5.35,,,,,,,,,,,,,,,,,,,"Jason Adam","11861",592094
