Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Drew Thorpe","CHW",2,3,3,4.9014,8,8,0,0,,42,182,43,25,23,6,16,,2,32,6.81231,3.35459,2.03074,1.33215,0.174933,0.0861425,0.08879072219133377,0.263391,1.40152,0.293494,0.67546,,,4.80847,0.335612,0.103551,999,,,,,,,135.2,3.2190476190476187,142,3.380952380952381,,,,,,,,,,,,,,,,,,,"Drew Thorpe","31967",689672
"Brandon Williamson","CIN",4,3,6,5.16671,35,13,0,1,,95,415,97,60,55,17,38,,5,75,7.07796,3.60614,1.96275,1.56418,0.180669,0.0920486,0.08861991763114929,0.259225,1.4124,0.284754,0.671794,,,5.17186,0.333275,0.146385,999,,,,,,,266.7,2.8073684210526313,279,2.9368421052631577,,,,,,,,,,,,,,,,,,,"Brandon Williamson","25463",682227
"Thomas White","MIA",1,2,3,4.0078,5,5,0,0,,23,101,20,11,10,3,11,,1,26,10.0226,4.42576,2.26461,1.05717,0.256991,0.113481,0.14350954443216324,0.230393,1.36479,0.295348,0.731803,,,4.06686,0.317717,0.362284,999,,,,,,,97.30000000000001,4.230434782608696,92,4,,,,,,,,,,,,,,,,,,,"Thomas White","sa3023268",806258
"Jonah Tong","NYM",2,1,2,3.40467,11,3,0,1,,25,109,20,10,10,3,12,,1,31,10.9327,4.37396,2.4995,0.946707,0.281994,0.11282,0.16917356848716736,0.211841,1.28461,0.283038,0.766195,,,3.6866,0.312865,0.378589,697.6400146484375,,,,,,,123.1,4.9239999999999995,113,4.52,,,,,,,,,,,,,,,,,,,"Jonah Tong","32157",804636
"Jon Gray",,2,2,3,4.5972,6,6,0,0,,36,153,35,20,18,5,13,,2,29,7.35588,3.13124,2.34919,1.32779,0.191756,0.0816263,0.1101294532418251,0.253865,1.32973,0.287425,0.687177,,,4.60287,0.29799,0.242738,999,,,,,,,126.90000000000003,3.525000000000001,128,3.5555555555555554,,,,,,,,,,,,,,,,,,,"Jon Gray","14916",592351
"Quinn Mathews","STL",2,3,4,4.5513,8,8,0,0,,40,180,39,22,20,5,21,,2,38,8.38038,4.62216,1.81309,1.08631,0.209248,0.11541,0.09383823722600937,0.249578,1.48256,0.29968,0.708162,,,4.54443,0.288939,0.263835,999,,,,,,,140.1,3.5025,142,3.55,,,,,,,,,,,,,,,,,,,"Quinn Mathews","sa3023407",687273
"Noah Schultz","CHW",1,2,2,4.41357,5,5,0,0,,26,115,25,14,13,3,12,,1,23,7.97512,4.13386,1.92922,1.11409,0.19969,0.103508,0.09618178009986877,0.248152,1.4336,0.29164,0.712515,,,4.50617,0.27741,0.206374,999,,,,,,,97.5,3.75,98,3.769230769230769,,,,,,,,,,,,,,,,,,,"Noah Schultz","sa3020949",702273
"Marcus Stroman",,3,4,4,4.8545,10,10,0,0,,52,225,53,30,28,7,21,,3,35,6.16425,3.60656,1.70917,1.18256,0.156922,0.0918113,0.06511025130748749,0.264583,1.43644,0.291886,0.676502,,,4.82411,0.276891,0.241506,999,,,,,,,158.90000000000003,3.0557692307692315,167,3.2115384615384617,,,,,,,,,,,,,,,,,,,"Marcus Stroman","13431",573186
"Jack Kochanowicz","LAA",3,2,5,4.88422,35,10,0,1,,69,300,73,41,37,8,26,,3,44,5.72718,3.43909,1.66532,1.10783,0.145953,0.0876425,0.05831019580364227,0.270854,1.44632,0.296916,0.670007,,,4.75552,0.275702,0.0659471,999,,,,,,,227.40000000000003,3.295652173913044,246,3.5652173913043477,,,,,,,,,,,,,,,,,,,"Jack Kochanowicz","27688",686799
"Clarke Schmidt","NYY",2,1,2,3.94172,15,3,0,1,,31,132,28,15,14,4,11,,1,30,8.65705,3.11068,2.78301,1.24245,0.229706,0.0825387,0.14716745167970657,0.231544,1.2245,0.274811,0.723546,,,4.18151,0.270158,0.249862,999,,,,,,,135.39999999999998,4.3677419354838705,131,4.225806451612903,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"JR Ritchie","ATL",3,2,3,4.56463,6,6,0,0,,37,162,37,20,19,5,15,,2,31,7.68093,3.73978,2.05384,1.23055,0.193446,0.0941871,0.09925854951143265,0.252874,1.41334,0.291328,0.703307,,,4.60343,0.257933,0.33507,999,,,,,,,127.10000000000001,3.4351351351351354,131,3.5405405405405403,,,,,,,,,,,,,,,,,,,"JR Ritchie","sa3020395",702275
"Gavin Stone","LAD",2,1,2,4.15109,15,3,0,1,,29,124,28,15,13,4,9,,1,26,8.2298,2.89825,2.83957,1.27685,0.213365,0.0751399,0.13822536170482635,0.243485,1.27587,0.28379,0.716737,,,4.25545,0.234428,0.267658,999,,,,,,,118.60000000000004,4.089655172413794,119,4.103448275862069,,,,,,,,,,,,,,,,,,,"Gavin Stone","27792",694813
"Carson Seymour","SFG",2,2,2,4.15261,18,3,0,1,,35,151,34,18,16,4,14,,2,31,7.95501,3.51734,2.26166,0.957612,0.205556,0.0908872,0.11466866731643677,0.251526,1.36185,0.301237,0.707319,,,4.06891,0.224708,0.203467,999,,,,,,,139.4,3.982857142857143,141,4.0285714285714285,,,,,,,,,,,,,,,,,,,"Carson Seymour","30084",693313
"Tanner Gordon","COL",3,2,3,5.59215,30,6,0,1,,60,260,71,40,37,11,14,,3,41,6.23027,2.18675,2.8491,1.66265,0.158641,0.0556812,0.10295983403921127,0.29228,1.43442,0.314655,0.642779,,,5.01401,0.224443,0.0981556,999,,,,,,,159.1,2.6516666666666664,192,3.2,,,,,,,,,,,,,,,,,,,"Tanner Gordon","27669",685299
"Alek Manoah","LAA",3,5,4,5.27669,11,11,0,0,,62,270,63,40,36,9,29,,3,48,6.9018,4.17444,1.65335,1.3709,0.176447,0.106721,0.06972607970237732,0.26491,1.47867,0.296225,0.662472,,,5.12733,0.223218,-0.100279,744.0599975585938,,,,,,,184.29999999999995,2.9725806451612895,193,3.1129032258064515,,,,,,,,,,,,,,,,,,,"Alek Manoah","26410",666201
"Taijuan Walker","PHI",6,3,7,5.30581,50,16,0,1,,121,530,129,78,71,20,47,,6,84,6.2681,3.46349,1.80977,1.47202,0.15919,0.0879616,0.07122836261987686,0.270958,1.45271,0.293505,0.660939,,,5.17014,0.220137,-0.124256,999,,,,,,,327.0000000000001,2.702479338842976,358,2.958677685950413,,,,,,,,,,,,,,,,,,,"Taijuan Walker","11836",592836
"Walker Buehler","SDP",4,2,5,4.76884,32,10,0,1,,77,340,77,45,41,11,33,,4,61,7.08977,3.89111,1.82204,1.29285,0.178618,0.0980318,0.08058643341064453,0.254433,1.4315,0.285588,0.693086,,,4.87686,0.208009,0.0738762,999,,,,,,,249.30000000000007,3.2376623376623384,257,3.3376623376623376,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
"Tanner McDougal","CHW",2,1,3,4.71205,22,6,0,1,,47,208,44,27,25,6,25,,3,40,7.70798,4.86515,1.58432,1.14189,0.194407,0.122707,0.07170049846172333,0.247071,1.48201,0.288128,0.697777,,,4.8567,0.203319,0.0841301,999,,,,,,,159.6,3.3957446808510636,157,3.3404255319148937,,,,,,,,,,,,,,,,,,,"Tanner McDougal","sa3017471",701780
"Jason Alexander","HOU",2,1,3,4.6662,21,5,0,1,,41,181,43,23,21,6,14,,2,31,6.86806,3.05575,2.24758,1.25454,0.174228,0.0775179,0.09670988470315933,0.263355,1.39107,0.295159,0.689672,,,4.58241,0.188331,0.0937485,999,,,,,,,135.8,3.31219512195122,145,3.5365853658536586,,,,,,,,,,,,,,,,,,,"Jason Alexander","19666",669920
"Gunnar Hoglund","ATH",3,1,3,5.06866,28,6,0,1,,56,241,59,34,31,9,19,,3,42,6.70766,2.98976,2.24354,1.48928,0.171991,0.0766606,0.09533077478408813,0.267512,1.38998,0.293196,0.668956,,,4.93324,0.181922,-0.0245365,999,,,,,,,172.30000000000004,3.076785714285715,185,3.3035714285714284,,,,,,,,,,,,,,,,,,,"Gunnar Hoglund","31318",680684
"Didier Fuentes","ATL",1,2,2,4.2689,5,5,0,0,,19,84,18,10,9,3,7,,1,19,8.71644,3.36112,2.59331,1.36523,0.224988,0.0867567,0.13823077827692032,0.238079,1.29794,0.279702,0.718404,,,4.43481,0.173214,0.198721,714.7000122070312,,,,,,,70.89999999999999,3.7315789473684204,70,3.6842105263157894,,,,,,,,,,,,,,,,,,,"Didier Fuentes","30661",800311
"Ryan Bergert","KCR",3,2,4,5.14303,28,8,0,1,,60,262,63,38,35,9,25,,3,47,6.99441,3.67794,1.90172,1.36008,0.179344,0.0943062,0.08503752201795578,0.267613,1.44571,0.30063,0.665697,,,4.91984,0.172683,-0.0104708,999,,,,,,,183.5,3.058333333333333,197,3.283333333333333,,,,,,,,,,,,,,,,,,,"Ryan Bergert","29863",686701
"Ricky Tiedemann","TOR",1,0,1,3.73435,10,2,0,1,,17,72,14,8,7,2,8,,1,19,10.4084,4.33831,2.39918,1.01969,0.266241,0.110972,0.1552693471312523,0.222894,1.3312,0.289719,0.748782,,,3.89715,0.158751,0.147674,999,,,,,,,79.80000000000001,4.694117647058825,74,4.352941176470588,,,,,,,,,,,,,,,,,,,"Ricky Tiedemann","sa3018096",694357
"Hagen Smith","CHW",1,1,1,4.19601,3,3,0,0,,13,55,11,7,6,2,7,,1,14,9.56565,5.10879,1.87239,1.05971,0.249472,0.133237,0.1162349283695221,0.225079,1.38662,0.285282,0.718138,,,4.40546,0.153642,0.102617,999,,,,,,,46.99999999999999,3.615384615384615,43,3.3076923076923075,,,,,,,,,,,,,,,,,,,"Hagen Smith","sa3025544",696146
"Ty Johnson","TBR",1,0,1,3.67797,2,2,0,0,,9,39,8,4,4,1,4,,0,11,10.3405,3.62149,2.85531,1.19386,0.267562,0.0937068,0.1738550141453743,0.220134,1.24831,0.278495,0.754717,,,3.91576,0.151579,0.160206,999,,,,,,,43.500000000000014,4.833333333333335,42,4.666666666666667,,,,,,,,,,,,,,,,,,,"Ty Johnson","sa3023410",694494
"Blade Tidwell","SFG",2,1,2,4.32569,21,3,0,1,,37,163,35,20,18,5,16,,2,34,8.24146,3.88473,2.1215,1.18168,0.210076,0.0990226,0.1110537201166153,0.243062,1.37396,0.286594,0.713363,,,4.45688,0.12609,0.154585,999,,,,,,,139.3,3.7648648648648653,138,3.72972972972973,,,,,,,,,,,,,,,,,,,"Blade Tidwell","31701",694918
"McCade Brown","COL",1,2,1,5.28739,11,3,0,1,,24,110,25,16,14,4,12,,1,23,8.62502,4.51503,1.91029,1.45397,0.211398,0.110663,0.10073495656251907,0.263366,1.54919,0.310044,0.685953,,,4.98633,0.105321,0.115414,999,,,,,,,74.40000000000003,3.1000000000000014,79,3.2916666666666665,,,,,,,,,,,,,,,,,,,"McCade Brown","30004",685326
"Trey Gibson","BAL",0,1,1,4.21625,2,2,0,0,,7,30,7,4,3,1,3,,0,7,8.32001,3.59718,2.31293,1.03869,0.224865,0.0972211,0.1276441365480423,0.245047,1.29756,0.298169,0.691809,,,4.12769,0.0879879,0.0247024,999,,,,,,,26.300000000000015,3.7571428571428593,27,3.857142857142857,,,,,,,,,,,,,,,,,,,"Trey Gibson","sa3023250",694346
"JP Sears","SDP",2,1,2,4.63586,19,3,0,1,,33,138,32,18,17,6,10,,1,27,7.41294,2.6202,2.82915,1.58234,0.195937,0.0692564,0.12668033689260483,0.248348,1.25175,0.273588,0.685312,,,4.78045,0.0856076,0.0934997,999,,,,,,,112.20000000000003,3.400000000000001,112,3.393939393939394,,,,,,,,,,,,,,,,,,,"JP Sears","23429",676664
"Julian Garcia","CIN",0,0,0,4.23754,1,1,0,0,,5.33333,20,4,3,3,1,2,0,0,5,7.76637,2.95433,2.62881,1.10344,0.234015,0.0890195,0.1449955478310585,0.240173,1.1251,0.289093,0.640663,,,4.11234,0.0813863,0.0491992,999,,,,,,,20.76666784286499,3.89375010449439,17.666667461395264,3.3125000502914177,,,,,,,,,,,,,,,,,,,"Julian Garcia","sa918182",670062
"Alejandro Rosario","WSN",0,0,1,3.93324,1,1,0,0,,4.89444,19,4,2,2,1,1,0,0,4,8.12965,2.64765,3.07051,1.02363,0.227372,0.0740503,0.1533217653632164,0.245191,1.18566,0.296982,0.690096,,,3.81785,0.0806376,0.110263,999,,,,,,,18.518889045715333,3.7836549532295822,16.472222328186035,3.3654937641715623,,,,,,,,,,,,,,,,,,,"Alejandro Rosario","sa3023538",691730
"Austin Peterson","CLE",1,1,2,4.98424,17,3,0,1,,33,142,35,20,19,5,10,,1,21,5.78513,2.57222,2.24908,1.38764,0.151841,0.0675124,0.08432839810848236,0.270758,1.34255,0.290592,0.654725,,,4.84517,0.079257,-0.0747429,999,,,,,,,104.70000000000005,3.172727272727274,113,3.4242424242424243,,,,,,,,,,,,,,,,,,,"Austin Peterson","sa3020868",804926
"Reese Olson","DET",0,0,1,3.90567,1,1,0,0,,4.78142,20,4,2,2,1,2,0,0,4,8.2929,2.97467,2.78784,0.993103,0.220323,0.0790298,0.14129279553890228,0.245199,1.26375,0.296617,0.711973,,,3.85529,0.0781022,0.0973658,999,,,,,,,14.682506179809574,3.0707419417505943,12.907098770141602,2.6994280849882384,,,,,,,,,,,,,,,,,,,"Reese Olson","24968",681857
"Brandon Walter","HOU",0,0,1,3.85531,1,1,0,0,,4.62632,19,4,2,2,1,1,0,0,4,7.87827,2.01977,3.90057,1.1196,0.215503,0.0552491,0.16025391966104507,0.247226,1.16298,0.291125,0.702969,,,3.79836,0.0776595,0.0853498,999,,,,,,,16.534767150878906,3.5740648206325725,15.131599426269531,3.270763760737886,,,,,,,,,,,,,,,,,,,"Brandon Walter","26056",687888
"Spencer Turnbull",,2,2,2,5.15705,5,5,0,0,,27,119,28,17,15,4,12,,1,19,6.40729,4.01745,1.59486,1.31876,0.159819,0.100209,0.05961037427186966,0.266974,1.50264,0.293654,0.675757,,,5.11056,0.0755356,-0.0083981,999,,,,,,,76.80000000000003,2.8444444444444454,82,3.037037037037037,,,,,,,,,,,,,,,,,,,"Spencer Turnbull","16207",605513
"Travis Sykora","WSN",0,0,1,3.5593,1,1,0,0,,3.98669,15,3,2,2,0,2,0,0,4,9.7513,3.50683,2.78066,0.928322,0.282189,0.101483,0.1807062104344368,0.21968,1.13769,0.290687,0.710513,,,3.61233,0.0753885,0.0505812,999,,,,,,,23.701506328582763,5.945159032831601,21.93345022201538,5.501669299023586,,,,,,,,,,,,,,,,,,,"Travis Sykora","sa3023557",805809
"Tanner Houck","BOS",0,0,0,4.32844,1,1,0,0,,5.08592,22,5,3,2,1,2,0,0,4,7.47098,3.069,2.43434,0.953552,0.188966,0.0776251,0.11134059727191925,0.266653,1.40872,0.313475,0.70092,,,4.01855,0.0727946,0.0251441,999,,,,,,,14.335778713226322,2.8187210708780546,14.429580211639404,2.8371644540626004,,,,,,,,,,,,,,,,,,,"Tanner Houck","19879",656557
"Mitch Bratt","ARI",0,1,1,4.34931,2,2,0,0,,7,30,7,4,4,1,2,,0,6,7.42576,2.45733,3.02188,1.26219,0.200696,0.0664144,0.1342816725373268,0.254096,1.23731,0.29122,0.681565,,,4.25678,0.0719394,0.0438368,999,,,,,,,27.3,3.9,28,4,,,,,,,,,,,,,,,,,,,"Mitch Bratt","sa3017719",683352
"Tylor Megill","NYM",0,0,1,3.66764,1,1,0,0,,4.62925,20,4,2,2,1,2,0,0,5,9.92213,3.88897,2.55135,1.0929,0.249554,0.0978124,0.15174157917499542,0.223666,1.31215,0.279854,0.759149,,,3.95809,0.068018,0.0851742,999,,,,,,,15.556429195404052,3.360466305152275,14.146235942840576,3.0558393982016296,,,,,,,,,,,,,,,,,,,"Tylor Megill","21318",656731
"Tyler Uberstine","BOS",0,0,1,4.72268,2,2,0,0,,7,31,7,4,4,1,3,,0,6,7.8353,3.11362,2.51646,1.36604,0.202637,0.0805247,0.12211232632398605,0.259295,1.35804,0.298628,0.685184,,,4.54636,0.066565,0.0466279,999,,,,,,,24.3,3.4714285714285715,25,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Tyler Uberstine","sa3017643",700413
"Kohl Drake","ARI",1,1,1,4.61598,2,2,0,0,,9,39,9,5,5,1,4,,0,8,7.89445,3.62653,2.17686,1.22981,0.204271,0.0938371,0.11043348163366318,0.254437,1.38054,0.297325,0.689818,,,4.51299,0.065683,0.0704663,999,,,,,,,34.90000000000001,3.877777777777779,36,4,,,,,,,,,,,,,,,,,,,"Kohl Drake","sa3021723",684442
"Yordanny Monegro","BOS",0,0,0,4.17358,1,1,0,0,,4.14329,17,4,2,2,0,2,0,0,4,8.37078,3.45814,2.4206,0.984626,0.227722,0.0940768,0.13364532589912415,0.248085,1.2906,0.304887,0.689363,,,3.98978,0.0613665,0.0638046,999,,,,,,,22.260360431671145,5.372626573046064,22.71645975112915,5.4827079587985565,,,,,,,,,,,,,,,,,,,"Yordanny Monegro","sa3015476",694057
"TJ Nichols","TBR",0,0,0,4.25854,1,1,0,0,,4.97263,20,4,3,2,1,2,0,0,4,7.13306,2.95304,2.4155,1.13807,0.20026,0.0829064,0.11735404282808304,0.244771,1.20582,0.281704,0.669736,,,4.30939,0.0611508,0.00924352,999,,,,,,,16.09747629165649,3.237214520205228,13.863159656524658,2.787891774022102,,,,,,,,,,,,,,,,,,,"TJ Nichols","sa3023039",694375
"Yu Darvish","SDP",0,0,1,4.10111,1,1,0,0,,5.07883,21,5,3,2,1,2,0,0,5,8.23866,2.89312,2.84767,1.27072,0.221345,0.0777283,0.1436164453625679,0.238264,1.21953,0.279021,0.706386,,,4.23911,0.0592918,0.00878498,999,,,,,,,16.283322620391846,3.2061185384796445,16.394136905670166,3.2279374106252017,,,,,,,,,,,,,,,,,,,"Yu Darvish","13074",506433
"Luis Ortiz","CLE",0,0,0,4.07782,1,1,0,0,,4.67897,20,4,2,2,1,2,0,0,4,8.42417,3.59528,2.34312,1.07503,0.216903,0.0925704,0.12433310598134995,0.241909,1.3349,0.290241,0.719403,,,4.16147,0.0579932,0.0874662,999,,,,,,,13.924408721923827,2.9759533330887478,12.39487075805664,2.6490573267621365,,,,,,,,,,,,,,,,,,,"Luis Ortiz","27646",682847
"Martín Pérez","ATL",3,3,3,5.08021,25,5,0,1,,47,205,50,29,27,7,18,,2,34,6.53367,3.3382,1.95724,1.35916,0.16753,0.085595,0.08193498849868774,0.269197,1.42459,0.297204,0.666084,,,4.90393,0.0577159,-0.043239,999,,,,,,,143.70000000000005,3.0574468085106394,156,3.3191489361702127,,,,,,,,,,,,,,,,,,,"Martin Perez","6902",527048
"Ben Hess","NYY",0,0,0,4.15288,1,1,0,0,,4.65455,19,4,2,2,1,2,0,0,5,8.80378,4.14476,2.12407,1.1448,0.237927,0.112015,0.12591280043125153,0.228088,1.28198,0.278139,0.704771,,,4.362,0.0535662,0.0859887,999,,,,,,,15.74363527297974,3.382421747783516,14.27272653579712,3.066406188772815,,,,,,,,,,,,,,,,,,,"Ben Hess","sa3033725",696292
"Jarlin Susana","WSN",0,0,0,4.05114,1,1,0,0,,4.07338,18,4,2,2,0,2,0,0,4,9.43957,4.80747,1.96352,0.90648,0.240718,0.122595,0.1181231141090393,0.235184,1.4206,0.299942,0.725985,,,4.1108,0.0525862,0.0561322,999,,,,,,,21.74298725128174,5.337828806355056,22.366883277893066,5.490993141344035,,,,,,,,,,,,,,,,,,,"Jarlin Susana","sa3018808",703186
"David Davalillo","TEX",0,0,0,4.3733,1,1,0,0,,4.65069,19,4,2,2,1,2,0,0,4,7.01308,3.10928,2.25553,1.09735,0.193997,0.0860094,0.10798768699169159,0.250776,1.2549,0.288959,0.667928,,,4.33251,0.0520539,0.0851244,999,,,,,,,13.715071296691898,2.949043072454009,12.253426551818848,2.634757188260584,,,,,,,,,,,,,,,,,,,"David Davalillo","sa3020448",699314
"Brody Hopkins","TBR",0,1,1,4.38344,2,2,0,0,,6,29,6,3,3,1,3,,0,6,8.58888,4.66099,1.84272,1.17661,0.212071,0.115086,0.09698498249053955,0.238527,1.45473,0.283585,0.725617,,,4.64315,0.0518564,0.072032,999,,,,,,,19.500000000000007,3.2500000000000013,20,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Brody Hopkins","sa3023515",811315
"Bryse Wilson","PHI",1,0,1,4.92532,12,2,0,1,,20,87,21,12,11,3,6,,1,15,6.4512,2.82305,2.28519,1.43678,0.166698,0.0729471,0.09375070035457611,0.265301,1.35902,0.289088,0.670439,,,4.85616,0.0514411,0.0129237,999,,,,,,,69.5,3.475,74,3.7,,,,,,,,,,,,,,,,,,,"Bryse Wilson","19990",669060
"Kyle Gibson",,0,0,0,4.65253,1,1,0,0,,5.2616,23,5,3,3,1,2,0,0,4,7.29289,3.30024,2.20981,1.24263,0.187778,0.0849749,0.10280325263738632,0.259458,1.37875,0.29604,0.686769,,,4.55337,0.0504132,0.0265527,999,,,,,,,15.635871887207035,2.971692846650978,15.308021545410156,2.9093828889768565,,,,,,,,,,,,,,,,,,,"Kyle Gibson","10123",502043
"Daniel Eagen","ARI",0,0,0,4.26338,1,1,0,0,,5.06087,21,4,3,2,1,2,0,0,5,8.35533,3.9152,2.13407,1.06156,0.228945,0.107281,0.12166441977024078,0.239144,1.28922,0.291516,0.686627,,,4.26098,0.0502097,0.0216015,999,,,,,,,18.750435733795165,3.7049829117174653,16.304348468780518,3.221649529703593,,,,,,,,,,,,,,,,,,,"Daniel Eagen","sa3030728",811666
"Clayton Kershaw",,0,0,0,4.55413,1,1,0,0,,4.82423,20,5,3,2,1,2,0,0,4,6.69993,2.88437,2.32284,1.22421,0.183402,0.0789558,0.1044461652636528,0.255036,1.26265,0.286497,0.662155,,,4.50895,0.0496,0.0031434,999,,,,,,,12.399282264709473,2.5702110221289862,13.121136665344238,2.7198421134514525,,,,,,,,,,,,,,,,,,,"Clayton Kershaw","2036",477132
"Mason Adams","CHW",0,0,0,4.71998,1,1,0,0,,5.01187,21,5,3,3,1,2,0,0,3,5.80497,2.8541,2.03391,1.13548,0.155157,0.0762851,0.07887179404497147,0.267034,1.3305,0.293413,0.656654,,,4.57168,0.0492064,0.00980766,999,,,,,,,11.787802028656007,2.351979093952673,12.059325695037842,2.406155265667381,,,,,,,,,,,,,,,,,,,"Mason Adams","sa3020388",690279
"Tyson Hardin","MIL",0,0,0,4.24736,1,1,0,0,,4.44853,18,4,2,2,1,1,0,0,3,6.94842,2.70619,2.5676,1.15198,0.188278,0.0733285,0.11494989693164825,0.250095,1.24001,0.284095,0.683025,,,4.28908,0.049169,0.078936,999,,,,,,,13.219091701507567,2.971566757617318,12.242629528045654,2.752064343968182,,,,,,,,,,,,,,,,,,,"Tyson Hardin","sa3025574",824620
"Tink Hence","STL",0,1,1,4.61131,2,2,0,0,,6,28,6,4,3,1,3,,0,5,7.55244,3.64899,2.06974,1.14131,0.197449,0.0953983,0.10205113142728806,0.257062,1.38122,0.299998,0.682574,,,4.46779,0.0490458,-0.0295162,999,,,,,,,17.500000000000007,2.916666666666668,18,3,,,,,,,,,,,,,,,,,,,"Tink Hence","sa3014709",693311
"Matt Waldron","SDP",0,1,1,4.72159,2,2,0,0,,7,30,7,4,4,1,2,,0,5,6.57396,2.50756,2.62165,1.40574,0.177675,0.0677719,0.10990267246961594,0.259044,1.26017,0.284361,0.659789,,,4.6707,0.0489234,0.0248601,999,,,,,,,25.3,3.6142857142857143,26,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Matt Waldron","25550",663362
"Tekoah Roby","STL",0,0,0,4.42929,1,1,0,0,,4.52706,19,4,2,2,1,1,0,0,4,7.32201,2.85033,2.56883,1.14258,0.195141,0.0759647,0.11917588114738464,0.25914,1.30332,0.299872,0.680351,,,4.24382,0.048868,0.0810443,999,,,,,,,15.800230121612552,3.4901761114918814,14.635290622711182,3.2328479599963305,,,,,,,,,,,,,,,,,,,"Tekoah Roby","sa3014519",694358
"Sean Sullivan","COL",0,1,1,5.55785,2,2,0,0,,7,31,8,5,5,1,2,,0,5,6.34208,2.66425,2.38044,1.55426,0.166897,0.0701118,0.09678520262241364,0.285626,1.40464,0.311559,0.627891,,,4.99349,0.0488497,0.00179899,999,,,,,,,22.7,3.242857142857143,26,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Sean Sullivan","sa3023162",807743
"Wade Miley",,1,2,2,5.21595,5,5,0,0,,23,103,25,15,14,4,9,,1,16,5.98982,3.41538,1.75378,1.44461,0.150687,0.0859215,0.06476574391126633,0.269634,1.45478,0.289312,0.668083,,,5.17686,0.0486696,-0.0575225,999,,,,,,,58.000000000000014,2.521739130434783,65,2.8260869565217392,,,,,,,,,,,,,,,,,,,"Wade Miley","8779",489119
"Braden Nett","ATH",2,1,2,5.05642,19,3,0,1,,33,148,33,20,19,4,18,,2,27,7.34003,4.8857,1.50235,1.18782,0.183636,0.122232,0.06140332669019699,0.258821,1.53764,0.297932,0.682998,,,5.01278,0.0481162,-0.0736047,999,,,,,,,107.20000000000006,3.2484848484848503,111,3.3636363636363638,,,,,,,,,,,,,,,,,,,"Braden Nett","sa3020336",804556
"Jojo Ingrassia","BOS",0,0,0,4.17514,1,1,0,0,,3.21453,13,3,2,1,0,1,0,0,3,7.98675,3.39167,2.35481,0.932205,0.226623,0.0962382,0.1303848698735237,0.247544,1.24177,0.30417,0.670233,,,3.97231,0.0480456,0.0057913,999,,,,,,,18.98754487037659,5.906781587021441,19.072665452957153,5.9332615081116,,,,,,,,,,,,,,,,,,,"Jojo Ingrassia","sa3023475",695293
"Jonathan Santucci","NYM",0,0,0,4.22463,1,1,0,0,,4.688,19,4,2,2,1,2,0,0,4,7.57294,3.59211,2.10821,1.07548,0.205024,0.0972501,0.10777386277914047,0.24138,1.28202,0.283079,0.690154,,,4.34493,0.0475391,0.0890568,999,,,,,,,13.99120149612427,2.9844711801892077,12.440001010894775,2.6535837189411247,,,,,,,,,,,,,,,,,,,"Jonathan Santucci","sa3041559",695558
"Josh Hartle","CLE",0,0,0,4.48235,1,1,0,0,,4.62815,19,4,3,2,0,2,0,0,3,6.12613,3.37634,1.81443,0.881509,0.165657,0.0912998,0.07435750216245651,0.263093,1.34525,0.299848,0.663246,,,4.31208,0.0462157,-0.0167615,999,,,,,,,23.848320484161377,5.152882508922117,23.140757083892822,5,,,,,,,,,,,,,,,,,,,"Josh Hartle","sa3025623",691776
"Mason Marriott","ARI",0,0,0,4.32705,1,1,0,0,,4.41405,18,4,2,2,0,2,0,0,4,7.30671,3.383,2.15983,0.970513,0.203696,0.0943109,0.10938490927219391,0.252026,1.27417,0.298897,0.666888,,,4.17751,0.0461398,0.0803602,999,,,,,,,24.2640025138855,5.496987655643986,24.070271968841553,5.453098177227623,,,,,,,,,,,,,,,,,,,"Mason Marriott","sa3025505",696277
"Michael Forret","TBR",0,0,0,4.20693,1,1,0,0,,3.83719,16,3,2,2,0,2,0,0,3,7.96463,3.56049,2.23695,1.13529,0.217198,0.0970956,0.1201021745800972,0.237825,1.25937,0.281446,0.691586,,,4.33264,0.0461356,0.037876,999,,,,,,,20.595222997665406,5.367263718804194,19.185961484909058,5,,,,,,,,,,,,,,,,,,,"Michael Forret","sa3023479",702650
