All Starting Pitchers  Season   Projections Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,HD,K,BB,H,ERA,WHIP,Rank,
W ,Cade Horton P | CHC ,149,29,29,7,0,13,6,0,0,0,125,46,132,3.26,1.19,170
W ,Blake Snell P | LAD ,120,21,21,12,0,9,6,0,0,0,144,41,99,3.00,1.17,172
Flew Over the Cuckoo's Nest,Drew Rasmussen P | TB,129,27,27,7,0,9,3,0,0,0,109,30,104,3.00,1.04,174
W ,Trey Yesavage P | TOR ,135,26,26,8,0,9,8,0,0,0,148,44,119,3.67,1.21,175
W ,Matthew Boyd P | CHC ,179,30,30,16,0,13,7,0,0,0,165,39,138,2.87,0.99,181
W ,Edward Cabrera P | CHC,138,26,26,8,0,8,7,0,0,0,146,40,120,3.33,1.16,188
W ,Andrew Abbott P | CIN ,156,27,27,11,1,10,8,0,0,0,141,46,143,3.23,1.21,198
W ,Tanner Bibee P | CLE ,176,30,30,12,1,9,12,0,0,0,166,54,167,4.04,1.26,201
W ,Merrill Kelly P | ARI ,154,27,27,16,0,12,6,0,0,0,136,39,144,3.74,1.19,208
W ,Zac Gallen P | ARI ,158,27,27,13,0,11,11,0,0,0,147,51,149,4.10,1.27,209
W ,Aaron Nola P | PHI,152,26,26,13,0,10,10,0,0,0,153,42,148,4.14,1.25,210
W ,Gerrit Cole P | NYY ,94,16,16,9,0,7,4,0,0,0,93,35,81,3.45,1.23,211
W ,Shane Baz P | BAL,144,26,26,11,0,8,9,0,0,0,142,49,142,4.56,1.33,212
W ,Casey Mize P | DET ,144,26,26,9,0,9,6,0,0,0,136,32,128,3.06,1.11,222
W ,Noah Cameron P | KC ,158,26,26,12,0,13,6,0,0,0,136,49,129,2.96,1.13,240
W ,Shane Smith P | CHW,160,30,30,8,0,12,6,0,0,0,153,53,127,3.38,1.12,243
W ,Jack Flaherty P | DET,142,26,26,11,0,11,8,0,0,0,161,37,119,3.42,1.10,247
W ,Ryan Weathers P | NYY ,152,30,30,7,0,10,7,0,0,0,147,53,127,3.02,1.18,252
W ,Jack Leiter P | TEX ,153,29,29,10,0,13,7,0,0,0,149,56,133,3.88,1.24,257
W ,Jacob Lopez P | ATH ,134,26,26,12,0,10,10,0,0,0,157,48,116,3.49,1.22,258
W ,Bryce Miller P | SEA ,157,29,29,10,0,10,7,0,0,0,138,44,130,3.84,1.11,259
W ,Ryne Nelson P | ARI ,154,27,27,14,0,8,5,0,0,0,129,38,134,3.39,1.12,262
W ,Sean Manaea P | NYM ,137,26,26,8,0,8,5,0,0,0,146,44,114,3.48,1.15,263
W ,Shane Bieber P | TOR ,115,21,21,9,0,9,6,0,0,0,112,28,104,3.52,1.15,267
W ,Grayson Rodriguez P | LAA ,157,26,26,16,0,11,9,0,0,0,165,62,151,4.01,1.36,268
W ,Joe Musgrove P | SD ,130,24,24,13,0,7,6,0,0,0,129,31,116,3.74,1.13,269
W ,Shane McClanahan P | TB ,156,29,29,11,0,9,9,0,0,0,149,47,152,3.98,1.28,272
W ,Chad Patrick P | MIL,132,26,26,6,0,6,5,0,0,0,140,47,117,3.34,1.24,273
W ,Kodai Senga P | NYM ,136,26,26,7,0,8,8,0,0,0,136,61,124,4.30,1.36,277
